family_a	family_b	split_a	split_b	status	best_evalue
RF03738	RF03766	train	train	OK	0.0085
RF03738	RF04038	train	train	OK	0.0031
RF03738	RF04062	train	train	OK	0.00029
RF03739	RF03751	train	train	OK	3.7e-06
RF03739	RF03758	train	train	OK	6.4e-11
RF03739	RF03771	train	train	OK	1.7e-06
RF03739	RF03774	train	train	OK	0.0014
RF03739	RF03790	train	train	OK	1.8e-06
RF03739	RF03791	train	train	OK	0.00049
RF03739	RF03807	train	train	OK	0.00065
RF03739	RF03808	train	train	OK	0.0068
RF03739	RF03814	train	train	OK	0.00013
RF03739	RF03832	train	train	OK	0.00033
RF03739	RF03837	train	train	OK	8.5e-06
RF03739	RF03841	train	train	OK	0.0026
RF03739	RF03846	train	train	OK	4.7e-06
RF03739	RF03847	train	train	OK	9.1e-05
RF03739	RF03870	train	train	OK	0.00023
RF03739	RF03877	train	train	OK	6.2e-10
RF03739	RF03878	train	train	OK	3.2e-06
RF03739	RF03882	train	train	OK	2.6e-06
RF03739	RF03888	train	train	OK	3.4e-06
RF03739	RF03889	train	train	OK	3.5e-11
RF03739	RF03912	train	train	OK	1.6e-09
RF03739	RF03934	train	train	OK	0.00011
RF03739	RF03935	train	train	OK	4.9e-07
RF03739	RF03950	train	train	OK	0.00021
RF03739	RF03972	train	train	OK	1.4e-09
RF03739	RF03975	train	train	OK	1.8e-11
RF03739	RF03978	train	train	OK	4.9e-08
RF03739	RF03982	train	train	OK	2.3e-05
RF03739	RF03985	train	train	OK	1.8e-05
RF03739	RF03987	train	train	OK	9.9e-07
RF03739	RF04011	train	train	OK	1.9e-07
RF03739	RF04029	train	train	OK	0.0067
RF03739	RF04038	train	train	OK	1.7e-08
RF03739	RF04059	train	train	OK	1.2e-07
RF03739	RF04085	train	train	OK	0.0023
RF03739	RF04110	train	train	OK	0.0032
RF03739	RF04114	train	train	OK	4.5e-06
RF03739	RF04116	train	train	OK	3.7e-08
RF03739	RF04122	train	train	OK	0.0032
RF03739	RF04126	train	train	OK	0.00026
RF03739	RF04151	train	train	OK	8.6e-06
RF03739	RF04153	train	train	OK	3.3e-06
RF03739	RF04159	train	train	OK	3e-09
RF03739	RF04162	train	train	OK	1.2e-06
RF03739	RF04172	train	train	OK	4.6e-06
RF03739	RF04175	train	train	OK	0.00038
RF03739	RF04185	train	train	OK	4.4e-07
RF03739	RF04203	train	train	OK	0.003
RF03739	RF04208	train	train	OK	7.2e-08
RF03739	RF04242	train	train	OK	7.2e-07
RF03739	RF04254	train	train	OK	0.00015
RF03739	RF04265	train	train	OK	8.5e-09
RF03739	RF04274	train	train	OK	0.0034
RF03739	RF04287	train	train	OK	8.1e-05
RF03741	RF03743	train	train	OK	0.0014
RF03741	RF03754	train	train	OK	0.003
RF03741	RF03786	train	train	OK	0.00039
RF03741	RF03826	train	train	OK	7.5e-08
RF03741	RF03833	train	train	OK	7.4e-05
RF03741	RF03860	train	train	OK	8e-05
RF03741	RF03934	train	train	OK	0.0048
RF03741	RF03953	train	train	OK	0.00072
RF03741	RF03957	train	train	OK	0.00012
RF03741	RF04019	train	train	OK	5.4e-06
RF03741	RF04043	train	train	OK	0.0027
RF03741	RF04053	train	train	OK	0.0051
RF03741	RF04076	train	train	OK	0.001
RF03741	RF04081	train	train	OK	7.6e-07
RF03741	RF04085	train	train	OK	6.7e-09
RF03741	RF04094	train	train	OK	0.0052
RF03741	RF04100	train	train	OK	5.1e-05
RF03741	RF04113	train	train	OK	8.6e-07
RF03741	RF04114	train	train	OK	1.2e-06
RF03741	RF04145	train	train	OK	0.00018
RF03741	RF04213	train	train	OK	4e-06
RF03741	RF04278	train	train	OK	2.7e-07
RF03742	RF03785	train	train	OK	0.00068
RF03742	RF03965	train	train	OK	0.0081
RF03742	RF03980	train	train	OK	2.7e-06
RF03742	RF03992	train	train	OK	9.8e-05
RF03742	RF04003	train	train	OK	1.3e-05
RF03742	RF04019	train	train	OK	3.6e-05
RF03742	RF04059	train	train	OK	0.0021
RF03742	RF04089	train	train	OK	0.0027
RF03742	RF04119	train	train	OK	0.00045
RF03742	RF04125	train	train	OK	9.5e-06
RF03742	RF04151	train	train	OK	0.0024
RF03742	RF04255	train	train	OK	8.8e-05
RF03743	RF03765	train	train	OK	2.1e-07
RF03743	RF03796	train	train	OK	2e-06
RF03743	RF03798	train	train	OK	1e-08
RF03743	RF03812	train	train	OK	0.0007
RF03743	RF03818	train	train	OK	7.1e-12
RF03743	RF03820	train	train	OK	3e-05
RF03743	RF03821	train	train	OK	0.0014
RF03743	RF03826	train	train	OK	2.3e-07
RF03743	RF03839	train	train	OK	4e-06
RF03743	RF03850	train	train	OK	0.0012
RF03743	RF03879	train	train	OK	2.4e-09
RF03743	RF03904	train	train	OK	4.7e-05
RF03743	RF03906	train	train	OK	6.8e-08
RF03743	RF03908	train	train	OK	0.0016
RF03743	RF03912	train	train	OK	1.7e-11
RF03743	RF03913	train	train	OK	2.6e-07
RF03743	RF03916	train	train	OK	2.3e-08
RF03743	RF03922	train	train	OK	6.2e-09
RF03743	RF03926	train	train	OK	0.0013
RF03743	RF03933	train	train	OK	5.2e-07
RF03743	RF03938	train	train	OK	0.00049
RF03743	RF03940	train	train	OK	7.5e-08
RF03743	RF03951	train	train	OK	2.8e-08
RF03743	RF03955	train	train	OK	1.6e-06
RF03743	RF03973	train	train	OK	2.5e-06
RF03743	RF03993	train	train	OK	7.9e-07
RF03743	RF04015	train	train	OK	0.00028
RF03743	RF04024	train	train	OK	0.00026
RF03743	RF04071	train	train	OK	1.9e-10
RF03743	RF04073	train	train	OK	0.0014
RF03743	RF04092	train	train	OK	0.0021
RF03743	RF04094	train	train	OK	0.0078
RF03743	RF04099	train	train	OK	3.6e-07
RF03743	RF04108	train	train	OK	7.9e-06
RF03743	RF04109	train	train	OK	0.00078
RF03743	RF04112	train	train	OK	6.3e-06
RF03743	RF04114	train	train	OK	1.8e-12
RF03743	RF04118	train	train	OK	2.2e-09
RF03743	RF04121	train	train	OK	0.00091
RF03743	RF04124	train	train	OK	3.1e-08
RF03743	RF04127	train	train	OK	0.0036
RF03743	RF04128	train	train	OK	0.00042
RF03743	RF04133	train	train	OK	6.4e-05
RF03743	RF04134	train	train	OK	0.0028
RF03743	RF04136	train	train	OK	8.7e-09
RF03743	RF04138	train	train	OK	1.5e-05
RF03743	RF04139	train	train	OK	1.1e-05
RF03743	RF04140	train	train	OK	3.2e-07
RF03743	RF04145	train	train	OK	3.8e-07
RF03743	RF04148	train	train	OK	3.4e-05
RF03743	RF04157	train	train	OK	1.4e-06
RF03743	RF04161	train	train	OK	2e-10
RF03743	RF04164	train	train	OK	4e-11
RF03743	RF04171	train	train	OK	0.005
RF03743	RF04172	train	train	OK	2.9e-07
RF03743	RF04173	train	train	OK	0.0066
RF03743	RF04174	train	train	OK	0.001
RF03743	RF04176	train	train	OK	6.1e-08
RF03743	RF04187	train	train	OK	1.1e-09
RF03743	RF04197	train	train	OK	1.3e-07
RF03743	RF04199	train	train	OK	0.00089
RF03743	RF04202	train	train	OK	1.3e-08
RF03743	RF04205	train	train	OK	2e-05
RF03743	RF04206	train	train	OK	5.9e-10
RF03743	RF04209	train	train	OK	0.00034
RF03743	RF04211	train	train	OK	2.2e-07
RF03743	RF04213	train	train	OK	5.8e-07
RF03743	RF04223	train	train	OK	6.1e-05
RF03743	RF04230	train	train	OK	1.8e-10
RF03743	RF04235	train	train	OK	1.2e-10
RF03743	RF04241	train	train	OK	8.1e-11
RF03743	RF04246	train	train	OK	0.00033
RF03743	RF04251	train	train	OK	7.6e-11
RF03743	RF04252	train	train	OK	0.0029
RF03743	RF04255	train	train	OK	0.00043
RF03743	RF04262	train	train	OK	4.3e-08
RF03743	RF04291	train	train	OK	5e-06
RF03743	RF04299	train	train	OK	8.3e-09
RF03743	RF04302	train	train	OK	3.3e-05
RF03744	RF03777	train	train	OK	0.007
RF03744	RF03792	train	train	OK	3e-07
RF03744	RF03793	train	train	OK	1.4e-10
RF03744	RF03848	train	train	OK	0.00045
RF03744	RF03880	train	train	OK	2.9e-09
RF03744	RF03896	train	train	OK	0.0027
RF03744	RF03964	train	train	OK	1.8e-07
RF03744	RF04015	train	train	OK	1.2e-05
RF03744	RF04027	train	train	OK	5.8e-07
RF03744	RF04069	train	train	OK	0.0079
RF03744	RF04079	train	train	OK	4.6e-10
RF03744	RF04118	train	train	OK	2.8e-09
RF03744	RF04119	train	train	OK	1.7e-05
RF03744	RF04125	train	train	OK	6.1e-14
RF03744	RF04156	train	train	OK	1.9e-11
RF03744	RF04172	train	train	OK	2e-07
RF03744	RF04174	train	train	OK	0.00022
RF03744	RF04205	train	train	OK	1.2e-07
RF03744	RF04209	train	train	OK	5.2e-08
RF03744	RF04273	train	train	OK	1.1e-05
RF03745	RF03765	train	train	OK	2.9e-08
RF03745	RF03781	train	train	OK	2.4e-05
RF03745	RF03889	train	train	OK	0.0024
RF03745	RF04070	train	train	OK	8.6e-06
RF03745	RF04136	train	train	OK	0.0012
RF03745	RF04157	train	train	OK	0.00091
RF03745	RF04161	train	train	OK	7.3e-06
RF03745	RF04242	train	train	OK	9.8e-05
RF03747	RF03751	train	train	OK	0.00038
RF03747	RF03759	train	train	OK	0.004
RF03747	RF03762	train	train	OK	0.001
RF03747	RF03793	train	train	OK	1.1e-07
RF03747	RF03845	train	train	OK	0.004
RF03747	RF03852	train	train	OK	2.4e-10
RF03747	RF03862	train	train	OK	0.0033
RF03747	RF03880	train	train	OK	4.9e-08
RF03747	RF03887	train	train	OK	0.00012
RF03747	RF03905	train	train	OK	0.0057
RF03747	RF03974	train	train	OK	0.0021
RF03747	RF03986	train	train	OK	4.2e-08
RF03747	RF03987	train	train	OK	3.2e-09
RF03747	RF04049	train	train	OK	4.8e-05
RF03747	RF04052	train	train	OK	1.1e-06
RF03747	RF04065	train	train	OK	3.5e-05
RF03747	RF04068	train	train	OK	0.00033
RF03747	RF04076	train	train	OK	2e-05
RF03747	RF04097	train	train	OK	0.00011
RF03747	RF04099	train	train	OK	2.2e-06
RF03747	RF04108	train	train	OK	7.6e-05
RF03747	RF04111	train	train	OK	2.2e-06
RF03747	RF04112	train	train	OK	2.5e-06
RF03747	RF04127	train	train	OK	0.0017
RF03747	RF04133	train	train	OK	2.5e-06
RF03747	RF04138	train	train	OK	3.7e-07
RF03747	RF04140	train	train	OK	6.1e-05
RF03747	RF04154	train	train	OK	5.2e-08
RF03747	RF04158	train	train	OK	3.2e-05
RF03747	RF04161	train	train	OK	9.1e-12
RF03747	RF04174	train	train	OK	0.00098
RF03747	RF04176	train	train	OK	2e-06
RF03747	RF04187	train	train	OK	1.4e-07
RF03747	RF04202	train	train	OK	0.00011
RF03747	RF04206	train	train	OK	0.0038
RF03747	RF04208	train	train	OK	6.9e-07
RF03747	RF04209	train	train	OK	6.5e-06
RF03747	RF04213	train	train	OK	0.00062
RF03747	RF04214	train	train	OK	0.0067
RF03747	RF04217	train	train	OK	8.2e-05
RF03747	RF04235	train	train	OK	0.0048
RF03747	RF04238	train	train	OK	0.0039
RF03747	RF04239	train	train	OK	1.7e-06
RF03747	RF04241	train	train	OK	1.2e-10
RF03747	RF04242	train	train	OK	1.2e-07
RF03747	RF04249	train	train	OK	0.0014
RF03747	RF04262	train	train	OK	8e-06
RF03747	RF04263	train	train	OK	7.1e-07
RF03747	RF04269	train	train	OK	0.00099
RF03747	RF04273	train	train	OK	0.00061
RF03747	RF04278	train	train	OK	5.5e-06
RF03748	RF03908	train	train	OK	0.00065
RF03748	RF04175	train	train	OK	0.0022
RF03749	RF03826	train	train	OK	0.0005
RF03749	RF03860	train	train	OK	0.00082
RF03749	RF03916	train	train	OK	0.00016
RF03749	RF04013	train	train	OK	0.00067
RF03749	RF04054	train	train	OK	0.0033
RF03749	RF04108	train	train	OK	0.00026
RF03749	RF04118	train	train	OK	0.0018
RF03749	RF04138	train	train	OK	0.0024
RF03749	RF04157	train	train	OK	0.0074
RF03749	RF04161	train	train	OK	0.0048
RF03749	RF04172	train	train	OK	0.0012
RF03749	RF04204	train	train	OK	0.0004
RF03749	RF04206	train	train	OK	0.0047
RF03749	RF04208	train	train	OK	4e-05
RF03749	RF04228	train	train	OK	0.0047
RF03749	RF04246	train	train	OK	0.00062
RF03750	RF03802	train	train	OK	4.4e-05
RF03750	RF03916	train	train	OK	2.6e-07
RF03750	RF04112	train	train	OK	0.0019
RF03750	RF04241	train	train	OK	2.3e-07
RF03751	RF03769	train	train	OK	0.002
RF03751	RF03788	train	train	OK	8.2e-06
RF03751	RF03851	train	train	OK	0.00068
RF03751	RF03865	train	train	OK	0.00081
RF03751	RF03867	train	train	OK	0.0039
RF03751	RF03883	train	train	OK	0.0021
RF03751	RF03884	train	train	OK	0.0046
RF03751	RF03889	train	train	OK	8.3e-08
RF03751	RF03913	train	train	OK	0.0013
RF03751	RF03938	train	train	OK	3.8e-05
RF03751	RF03942	train	train	OK	0.00037
RF03751	RF03986	train	train	OK	4.6e-05
RF03751	RF04002	train	train	OK	4.7e-05
RF03751	RF04038	train	train	OK	2e-05
RF03751	RF04050	train	train	OK	5.2e-05
RF03751	RF04070	train	train	OK	0.00013
RF03751	RF04111	train	train	OK	0.00054
RF03751	RF04136	train	train	OK	0.0021
RF03751	RF04154	train	train	OK	0.0039
RF03751	RF04176	train	train	OK	3.3e-06
RF03751	RF04235	train	train	OK	3.3e-05
RF03751	RF04252	train	train	OK	5.1e-10
RF03751	RF04258	train	train	OK	0.0073
RF03752	RF04120	train	train	OK	0.00036
RF03752	RF04132	train	train	OK	0.00077
RF03752	RF04230	train	train	OK	0.0017
RF03752	RF04242	train	train	OK	0.0082
RF03753	RF03964	train	train	OK	0.0076
RF03753	RF04106	train	train	OK	0.00043
RF03753	RF04121	train	train	OK	0.0059
RF03754	RF03769	train	train	OK	1.5e-10
RF03754	RF03788	train	train	OK	3.8e-06
RF03754	RF03796	train	train	OK	1.8e-10
RF03754	RF03807	train	train	OK	5.3e-06
RF03754	RF03819	train	train	OK	8.7e-08
RF03754	RF03839	train	train	OK	0.00032
RF03754	RF03849	train	train	OK	5.6e-10
RF03754	RF03862	train	train	OK	9.3e-05
RF03754	RF03870	train	train	OK	0.00082
RF03754	RF03880	train	train	OK	1.3e-10
RF03754	RF03900	train	train	OK	0.0088
RF03754	RF03906	train	train	OK	0.0028
RF03754	RF03920	train	train	OK	4.6e-05
RF03754	RF03941	train	train	OK	0.0015
RF03754	RF03970	train	train	OK	0.0029
RF03754	RF03996	train	train	OK	6.6e-06
RF03754	RF03999	train	train	OK	5.7e-05
RF03754	RF04006	train	train	OK	0.0067
RF03754	RF04018	train	train	OK	0.00065
RF03754	RF04043	train	train	OK	0.0023
RF03754	RF04047	train	train	OK	0.0081
RF03754	RF04066	train	train	OK	0.0016
RF03754	RF04085	train	train	OK	9.3e-07
RF03754	RF04093	train	train	OK	8e-07
RF03754	RF04117	train	train	OK	1.8e-08
RF03754	RF04126	train	train	OK	0.00035
RF03754	RF04138	train	train	OK	2.2e-07
RF03754	RF04196	train	train	OK	0.0001
RF03754	RF04236	train	train	OK	0.00016
RF03754	RF04241	train	train	OK	0.0042
RF03754	RF04265	train	train	OK	5.1e-05
RF03754	RF04269	train	train	OK	0.00065
RF03754	RF04270	train	train	OK	0.00075
RF03754	RF04282	train	train	OK	5.7e-05
RF03755	RF03781	train	train	OK	0.0095
RF03756	RF03769	train	train	OK	1e-06
RF03756	RF03771	train	train	OK	7e-05
RF03756	RF03774	train	train	OK	2.9e-06
RF03756	RF03791	train	train	OK	0.0061
RF03756	RF03792	train	train	OK	1.2e-06
RF03756	RF03844	train	train	OK	0.0068
RF03756	RF03852	train	train	OK	3.4e-11
RF03756	RF03878	train	train	OK	0.00085
RF03756	RF03889	train	train	OK	6.6e-08
RF03756	RF03900	train	train	OK	0.0092
RF03756	RF03906	train	train	OK	2.7e-05
RF03756	RF03924	train	train	OK	0.009
RF03756	RF03935	train	train	OK	0.0034
RF03756	RF03944	train	train	OK	0.0026
RF03756	RF03949	train	train	OK	0.0066
RF03756	RF03978	train	train	OK	5.9e-07
RF03756	RF03991	train	train	OK	8.5e-06
RF03756	RF03992	train	train	OK	0.00025
RF03756	RF04016	train	train	OK	5.4e-05
RF03756	RF04017	train	train	OK	3.5e-05
RF03756	RF04070	train	train	OK	0.0007
RF03756	RF04119	train	train	OK	0.00028
RF03756	RF04148	train	train	OK	2.7e-05
RF03756	RF04198	train	train	OK	2.7e-05
RF03756	RF04220	train	train	OK	0.0033
RF03756	RF04279	train	train	OK	0.00024
RF03756	RF04287	train	train	OK	0.0064
RF03756	RF04288	train	train	OK	7.2e-07
RF03756	RF04296	train	train	OK	2.2e-05
RF03756	RF04298	train	train	OK	4.7e-05
RF03757	RF03771	train	train	OK	4.6e-05
RF03757	RF03790	train	train	OK	3.1e-05
RF03757	RF03836	train	train	OK	0.0046
RF03757	RF03846	train	train	OK	1.6e-06
RF03757	RF03848	train	train	OK	2.9e-05
RF03757	RF03877	train	train	OK	6.7e-08
RF03757	RF03878	train	train	OK	0.0083
RF03757	RF03884	train	train	OK	0.0061
RF03757	RF03900	train	train	OK	1.6e-06
RF03757	RF03919	train	train	OK	3.2e-05
RF03757	RF03926	train	train	OK	0.0091
RF03757	RF03934	train	train	OK	1.2e-05
RF03757	RF03937	train	train	OK	4.3e-05
RF03757	RF03940	train	train	OK	8.7e-07
RF03757	RF03941	train	train	OK	0.00032
RF03757	RF03946	train	train	OK	0.00079
RF03757	RF03950	train	train	OK	1.6e-05
RF03757	RF03964	train	train	OK	0.00029
RF03757	RF03968	train	train	OK	0.00047
RF03757	RF03988	train	train	OK	1.4e-10
RF03757	RF03990	train	train	OK	0.00034
RF03757	RF03992	train	train	OK	4.2e-13
RF03757	RF03997	train	train	OK	3.4e-05
RF03757	RF03999	train	train	OK	0.00045
RF03757	RF04036	train	train	OK	4.7e-07
RF03757	RF04038	train	train	OK	0.008
RF03757	RF04079	train	train	OK	5.2e-05
RF03757	RF04113	train	train	OK	9.5e-09
RF03757	RF04116	train	train	OK	0.0027
RF03757	RF04119	train	train	OK	2.2e-05
RF03757	RF04129	train	train	OK	0.0067
RF03757	RF04162	train	train	OK	0.0054
RF03757	RF04164	train	train	OK	0.00018
RF03757	RF04168	train	train	OK	7.5e-05
RF03757	RF04173	train	train	OK	0.00019
RF03757	RF04185	train	train	OK	0.00068
RF03757	RF04241	train	train	OK	4.1e-06
RF03757	RF04242	train	train	OK	5e-07
RF03757	RF04243	train	train	OK	0.00074
RF03757	RF04244	train	train	OK	7.3e-08
RF03757	RF04245	train	train	OK	0.001
RF03757	RF04260	train	train	OK	2.8e-05
RF03757	RF04276	train	train	OK	0.0022
RF03757	RF04296	train	train	OK	0.0026
RF03758	RF03766	train	train	OK	5.2e-05
RF03758	RF03769	train	train	OK	6.4e-05
RF03758	RF03771	train	train	OK	5.5e-08
RF03758	RF03798	train	train	OK	0.00046
RF03758	RF03806	train	train	OK	2.7e-06
RF03758	RF03808	train	train	OK	5.3e-05
RF03758	RF03837	train	train	OK	1.5e-06
RF03758	RF03846	train	train	OK	1.7e-06
RF03758	RF03849	train	train	OK	0.0001
RF03758	RF03852	train	train	OK	6.7e-05
RF03758	RF03858	train	train	OK	0.0032
RF03758	RF03861	train	train	OK	6.8e-05
RF03758	RF03873	train	train	OK	0.00094
RF03758	RF03877	train	train	OK	6.1e-06
RF03758	RF03878	train	train	OK	0.00079
RF03758	RF03879	train	train	OK	1.6e-10
RF03758	RF03888	train	train	OK	2.2e-07
RF03758	RF03900	train	train	OK	5.5e-06
RF03758	RF03903	train	train	OK	0.0009
RF03758	RF03917	train	train	OK	0.0041
RF03758	RF03924	train	train	OK	0.00041
RF03758	RF03929	train	train	OK	0.0026
RF03758	RF03946	train	train	OK	0.00093
RF03758	RF03975	train	train	OK	2.8e-05
RF03758	RF03976	train	train	OK	2.5e-10
RF03758	RF03988	train	train	OK	1.4e-09
RF03758	RF04006	train	train	OK	0.0048
RF03758	RF04065	train	train	OK	0.0054
RF03758	RF04083	train	train	OK	0.00023
RF03758	RF04096	train	train	OK	6.9e-08
RF03758	RF04113	train	train	OK	1.2e-08
RF03758	RF04119	train	train	OK	0.0079
RF03758	RF04123	train	train	OK	6.7e-06
RF03758	RF04132	train	train	OK	1.7e-08
RF03758	RF04198	train	train	OK	2.4e-07
RF03758	RF04214	train	train	OK	0.0083
RF03758	RF04220	train	train	OK	3.2e-05
RF03758	RF04226	train	train	OK	0.00015
RF03758	RF04240	train	train	OK	2.1e-05
RF03758	RF04287	train	train	OK	5.8e-05
RF03758	RF04288	train	train	OK	0.00026
RF03759	RF03781	train	train	OK	4.7e-07
RF03759	RF03802	train	train	OK	4.3e-05
RF03759	RF04051	train	train	OK	0.00093
RF03759	RF04070	train	train	OK	5.1e-05
RF03759	RF04079	train	train	OK	0.003
RF03759	RF04095	train	train	OK	0.0054
RF03759	RF04187	train	train	OK	3e-05
RF03760	RF03766	train	train	OK	0.00018
RF03760	RF03768	train	train	OK	5e-10
RF03760	RF03774	train	train	OK	7e-05
RF03760	RF03788	train	train	OK	8.2e-12
RF03760	RF03792	train	train	OK	0.00023
RF03760	RF03819	train	train	OK	0.00063
RF03760	RF03826	train	train	OK	1.7e-09
RF03760	RF03836	train	train	OK	1.5e-05
RF03760	RF03853	train	train	OK	0.00015
RF03760	RF03861	train	train	OK	6e-06
RF03760	RF03872	train	train	OK	5.1e-10
RF03760	RF03889	train	train	OK	2.7e-06
RF03760	RF03891	train	train	OK	5e-05
RF03760	RF03904	train	train	OK	2.5e-06
RF03760	RF03906	train	train	OK	9.2e-05
RF03760	RF03951	train	train	OK	0.00064
RF03760	RF03964	train	train	OK	7.7e-05
RF03760	RF03970	train	train	OK	6.1e-09
RF03760	RF03976	train	train	OK	1.6e-09
RF03760	RF03990	train	train	OK	0.0004
RF03760	RF04003	train	train	OK	5.6e-07
RF03760	RF04024	train	train	OK	0.0076
RF03760	RF04039	train	train	OK	1.1e-05
RF03760	RF04054	train	train	OK	4.6e-09
RF03760	RF04061	train	train	OK	1.1e-09
RF03760	RF04062	train	train	OK	0.0075
RF03760	RF04066	train	train	OK	7.4e-05
RF03760	RF04076	train	train	OK	3e-06
RF03760	RF04099	train	train	OK	9.6e-05
RF03760	RF04113	train	train	OK	2.2e-07
RF03760	RF04118	train	train	OK	0.00067
RF03760	RF04119	train	train	OK	1.1e-05
RF03760	RF04120	train	train	OK	1.7e-07
RF03760	RF04133	train	train	OK	0.00041
RF03760	RF04134	train	train	OK	5.2e-07
RF03760	RF04148	train	train	OK	3.9e-08
RF03760	RF04149	train	train	OK	0.0011
RF03760	RF04156	train	train	OK	0.00027
RF03760	RF04157	train	train	OK	1.8e-05
RF03760	RF04211	train	train	OK	1e-05
RF03760	RF04226	train	train	OK	5.7e-07
RF03760	RF04239	train	train	OK	0.0012
RF03760	RF04240	train	train	OK	0.0011
RF03760	RF04242	train	train	OK	2e-06
RF03760	RF04252	train	train	OK	1.1e-06
RF03760	RF04254	train	train	OK	0.00018
RF03760	RF04269	train	train	OK	0.0015
RF03760	RF04274	train	train	OK	3.1e-06
RF03760	RF04282	train	train	OK	0.0068
RF03760	RF04291	train	train	OK	1.8e-05
RF03760	RF04294	train	train	OK	0.0062
RF03761	RF03790	train	train	OK	0.0033
RF03761	RF03896	train	train	OK	0.001
RF03761	RF03978	train	train	OK	6.2e-05
RF03761	RF04010	train	train	OK	6.2e-09
RF03761	RF04070	train	train	OK	3.4e-05
RF03761	RF04081	train	train	OK	0.005
RF03761	RF04185	train	train	OK	0.00013
RF03762	RF03770	train	train	OK	0.0027
RF03762	RF03778	train	train	OK	0.0061
RF03762	RF03792	train	train	OK	2.1e-05
RF03762	RF03793	train	train	OK	2.8e-09
RF03762	RF03818	train	train	OK	2.3e-12
RF03762	RF03831	train	train	OK	4.5e-05
RF03762	RF03859	train	train	OK	0.0087
RF03762	RF03860	train	train	OK	1.2e-13
RF03762	RF03879	train	train	OK	2.8e-05
RF03762	RF03896	train	train	OK	2.9e-05
RF03762	RF03900	train	train	OK	0.0006
RF03762	RF03908	train	train	OK	4.2e-09
RF03762	RF03926	train	train	OK	1.7e-06
RF03762	RF03952	train	train	OK	1.5e-08
RF03762	RF03964	train	train	OK	0.00019
RF03762	RF03980	train	train	OK	1.3e-06
RF03762	RF04007	train	train	OK	0.0013
RF03762	RF04053	train	train	OK	4e-05
RF03762	RF04054	train	train	OK	2.3e-06
RF03762	RF04059	train	train	OK	5.1e-08
RF03762	RF04066	train	train	OK	1.2e-07
RF03762	RF04067	train	train	OK	0.0011
RF03762	RF04092	train	train	OK	0.00099
RF03762	RF04094	train	train	OK	3.8e-05
RF03762	RF04095	train	train	OK	4.5e-05
RF03762	RF04108	train	train	OK	1.7e-05
RF03762	RF04113	train	train	OK	5.6e-11
RF03762	RF04118	train	train	OK	0.0086
RF03762	RF04128	train	train	OK	0.0005
RF03762	RF04134	train	train	OK	0.0058
RF03762	RF04141	train	train	OK	2.8e-08
RF03762	RF04147	train	train	OK	3e-11
RF03762	RF04153	train	train	OK	8.5e-08
RF03762	RF04154	train	train	OK	0.0046
RF03762	RF04157	train	train	OK	1e-13
RF03762	RF04160	train	train	OK	0.00011
RF03762	RF04164	train	train	OK	7.9e-10
RF03762	RF04171	train	train	OK	8.2e-06
RF03762	RF04172	train	train	OK	0.0018
RF03762	RF04173	train	train	OK	1.1e-10
RF03762	RF04176	train	train	OK	0.0026
RF03762	RF04186	train	train	OK	4.7e-06
RF03762	RF04187	train	train	OK	1.1e-15
RF03762	RF04198	train	train	OK	0.0076
RF03762	RF04199	train	train	OK	1.4e-09
